Freq.	V(out)
7.79060000000000e+09	(-1.94505055446553e+02dB,1.16924153848462e+02°)
7.79080000000000e+09	(-1.94406995445605e+02dB,1.16718272955366e+02°)
7.79100000000000e+09	(-1.94509798624346e+02dB,1.16636899321418e+02°)
7.79120000000000e+09	(-1.94453581601150e+02dB,1.17006394783286e+02°)
7.79140000000000e+09	(-1.94476380175478e+02dB,1.16535637273330e+02°)
7.79160000000000e+09	(-1.94466989284596e+02dB,1.16941827661609e+02°)
7.79180000000000e+09	(-1.94465404685359e+02dB,1.16639906817530e+02°)
7.79200000000000e+09	(-1.94475982985354e+02dB,1.16857624452167e+02°)
7.79220000000000e+09	(-1.94465358309426e+02dB,1.16688335663916e+02°)
7.79240000000000e+09	(-1.94465330155456e+02dB,1.16867892894059e+02°)
7.79260000000000e+09	(-1.94468964979502e+02dB,1.16577384855034e+02°)
7.79280000000000e+09	(-1.94496915870240e+02dB,1.17039866970709e+02°)
7.79300000000000e+09	(-1.94413465188726e+02dB,1.16609265379753e+02°)
7.79320000000000e+09	(-1.94552026941794e+02dB,1.16734127920729e+02°)
7.79340000000000e+09	(-1.94399232516605e+02dB,1.16968311820013e+02°)
7.79360000000000e+09	(-1.94495440210419e+02dB,1.16477242999982e+02°)
7.79380000000000e+09	(-1.94489783604643e+02dB,1.16917809111952e+02°)
7.79400000000000e+09	(-1.94444283414156e+02dB,1.16967297093429e+02°)
7.79420000000000e+09	(-1.94482528865826e+02dB,1.16399473671459e+02°)
7.79440000000000e+09	(-1.94480887345752e+02dB,1.17096051885603e+02°)
7.79460000000000e+09	(-1.94458817293473e+02dB,1.16662132458704e+02°)
7.79480000000000e+09	(-1.94482008430537e+02dB,1.16674507634046e+02°)
7.79500000000000e+09	(-1.94459891214068e+02dB,1.16937178666841e+02°)
7.79520000000000e+09	(-1.94475064469715e+02dB,1.16640989746329e+02°)
7.79540000000000e+09	(-1.94490985573359e+02dB,1.16877428759567e+02°)
7.79560000000000e+09	(-1.94464164109768e+02dB,1.16796579007807e+02°)
7.79580000000000e+09	(-1.94444021242103e+02dB,1.16649096128505e+02°)
7.79600000000000e+09	(-1.94531913088241e+02dB,1.16980937380223e+02°)
7.79620000000000e+09	(-1.94417593726669e+02dB,1.16570651209063e+02°)
7.79640000000000e+09	(-1.94514139191673e+02dB,1.16871004621014e+02°)
7.79660000000000e+09	(-1.94452806636494e+02dB,1.16867664758665e+02°)
7.79680000000000e+09	(-1.94474041127107e+02dB,1.16648183064755e+02°)
7.79700000000000e+09	(-1.94498787394615e+02dB,1.16871631802214e+02°)
7.79720000000000e+09	(-1.94430011640854e+02dB,1.16679146906932e+02°)
7.79740000000000e+09	(-1.94509428538652e+02dB,1.16985465825859e+02°)
7.79760000000000e+09	(-1.94466828114824e+02dB,1.16606183250170e+02°)
7.79780000000000e+09	(-1.94483492920705e+02dB,1.16898937830493e+02°)
7.79800000000000e+09	(-1.94466861919015e+02dB,1.16638061990550e+02°)
7.79820000000000e+09	(-1.94465786761955e+02dB,1.17023506758535e+02°)
7.79840000000000e+09	(-1.94506499480387e+02dB,1.16511756762313e+02°)
7.79860000000000e+09	(-1.94446470872662e+02dB,1.16982852781109e+02°)
7.79880000000000e+09	(-1.94476461330575e+02dB,1.16706509360003e+02°)
7.79900000000000e+09	(-1.94503724091744e+02dB,1.16893354869090e+02°)
7.79920000000000e+09	(-1.94451800126442e+02dB,1.16642467284878e+02°)
7.79940000000000e+09	(-1.94485270211655e+02dB,1.16846670987396e+02°)
7.79960000000000e+09	(-1.94474565540981e+02dB,1.16944272382289e+02°)
7.79980000000000e+09	(-1.94489765658691e+02dB,1.16573071284499e+02°)
7.80000000000000e+09	(-1.94463786453086e+02dB,1.16910343831195e+02°)
7.80020000000000e+09	(-1.94487465601394e+02dB,1.16774401546703e+02°)
7.80040000000000e+09	(-1.94461168802509e+02dB,1.16735096923865e+02°)
7.80060000000000e+09	(-1.94499032385319e+02dB,1.16906387267962e+02°)
7.80080000000000e+09	(-1.94466838806649e+02dB,1.16783996638403e+02°)
7.80100000000000e+09	(-1.94483488621067e+02dB,1.16662884695707e+02°)
7.80120000000000e+09	(-1.94469023167207e+02dB,1.16934340702366e+02°)
7.80140000000000e+09	(-1.94507959989848e+02dB,1.16856740124281e+02°)
7.80160000000000e+09	(-1.94433321867667e+02dB,1.16506155347039e+02°)
7.80180000000000e+09	(-1.94513137959717e+02dB,1.17167542604803e+02°)
7.80200000000000e+09	(-1.94488250114979e+02dB,1.16603267288993e+02°)
7.80220000000000e+09	(-1.94446679397885e+02dB,1.16757526222308e+02°)
7.80240000000000e+09	(-1.94493189920198e+02dB,1.16970735183552e+02°)
7.80260000000000e+09	(-1.94487205847635e+02dB,1.16661456186893e+02°)
7.80280000000000e+09	(-1.94489438627570e+02dB,1.16956493342615e+02°)
7.80300000000000e+09	(-1.94458728973549e+02dB,1.16506640567854e+02°)
7.80320000000000e+09	(-1.94489186316315e+02dB,1.17199191721999e+02°)
7.80340000000000e+09	(-1.94487505027914e+02dB,1.16450255926170e+02°)
7.80360000000000e+09	(-1.94476802591443e+02dB,1.17115605591753e+02°)
7.80380000000000e+09	(-1.94484750298001e+02dB,1.16521175809429e+02°)
7.80400000000000e+09	(-1.94460079399363e+02dB,1.17039379637406e+02°)
7.80420000000000e+09	(-1.94519613990159e+02dB,1.16762416335336e+02°)
7.80440000000000e+09	(-1.94461808806804e+02dB,1.16578713317604e+02°)
7.80460000000000e+09	(-1.94468242304498e+02dB,1.17156364973677e+02°)
7.80480000000000e+09	(-1.94514286207844e+02dB,1.16536146796261e+02°)
7.80500000000000e+09	(-1.94453667771527e+02dB,1.17090461763560e+02°)
7.80520000000000e+09	(-1.94500852598424e+02dB,1.16458094795288e+02°)
7.80540000000000e+09	(-1.94481289125679e+02dB,1.17048487777551e+02°)
7.80560000000000e+09	(-1.94464123872530e+02dB,1.16841742430855e+02°)
7.80580000000000e+09	(-1.94523325344327e+02dB,1.16701585018730e+02°)
7.80600000000000e+09	(-1.94438808807629e+02dB,1.16718694211859e+02°)
7.80620000000000e+09	(-1.94521075857305e+02dB,1.17131568169498e+02°)
7.80640000000000e+09	(-1.94451346021215e+02dB,1.16526472405589e+02°)
7.80660000000000e+09	(-1.94525653274473e+02dB,1.17005280425716e+02°)
7.80680000000000e+09	(-1.94441793746015e+02dB,1.16660411876016e+02°)
7.80700000000000e+09	(-1.94509440102021e+02dB,1.16859556183201e+02°)
7.80720000000000e+09	(-1.94480351490803e+02dB,1.17038487061045e+02°)
7.80740000000000e+09	(-1.94490851105317e+02dB,1.16505191347251e+02°)
7.80760000000000e+09	(-1.94463211353353e+02dB,1.16923998625191e+02°)
7.80780000000000e+09	(-1.94525859889015e+02dB,1.16928135968751e+02°)
7.80800000000000e+09	(-1.94428615352924e+02dB,1.16717533710594e+02°)
7.80820000000000e+09	(-1.94558729319991e+02dB,1.16888924980501e+02°)
7.80840000000000e+09	(-1.94421500937878e+02dB,1.16727080143604e+02°)
7.80860000000000e+09	(-1.94516922178620e+02dB,1.16921213913058e+02°)
7.80880000000000e+09	(-1.94489141496936e+02dB,1.16775032032315e+02°)
7.80900000000000e+09	(-1.94473758864821e+02dB,1.16793040521638e+02°)
7.80920000000000e+09	(-1.94504288967251e+02dB,1.17001192491991e+02°)
7.80940000000000e+09	(-1.94472344046442e+02dB,1.16529075624947e+02°)
7.80960000000000e+09	(-1.94488745751313e+02dB,1.17180236271351e+02°)
7.80980000000000e+09	(-1.94488375897566e+02dB,1.16460220750129e+02°)
7.81000000000000e+09	(-1.94497069039025e+02dB,1.17139727541259e+02°)
7.81020000000000e+09	(-1.94486608892334e+02dB,1.16686476801490e+02°)
7.81040000000000e+09	(-1.94471504057169e+02dB,1.16780347444729e+02°)
7.81060000000000e+09	(-1.94511379976133e+02dB,1.16962489354522e+02°)
7.81080000000000e+09	(-1.94467942773387e+02dB,1.16729729523559e+02°)
7.81100000000000e+09	(-1.94502211690120e+02dB,1.16894124431021e+02°)
7.81120000000000e+09	(-1.94491617101555e+02dB,1.16822990662454e+02°)
7.81140000000000e+09	(-1.94482227350312e+02dB,1.16784825752307e+02°)
7.81160000000000e+09	(-1.94491891506862e+02dB,1.16847131398985e+02°)
7.81180000000000e+09	(-1.94484759763293e+02dB,1.16854275013621e+02°)
7.81200000000000e+09	(-1.94501059655440e+02dB,1.16931815001388e+02°)
7.81220000000000e+09	(-1.94482380868355e+02dB,1.16668558461509e+02°)
7.81240000000000e+09	(-1.94493419972638e+02dB,1.16913476408413e+02°)
7.81260000000000e+09	(-1.94484700827095e+02dB,1.16871153528432e+02°)
7.81280000000000e+09	(-1.94503133023939e+02dB,1.16754662842305e+02°)
7.81300000000000e+09	(-1.94482585402813e+02dB,1.16942906222571e+02°)
7.81320000000000e+09	(-1.94483622735753e+02dB,1.16721865615566e+02°)
7.81340000000000e+09	(-1.94512039024746e+02dB,1.16970351862925e+02°)
7.81360000000000e+09	(-1.94463622257352e+02dB,1.16762325646134e+02°)
7.81380000000000e+09	(-1.94532738233070e+02dB,1.16820495918560e+02°)
7.81400000000000e+09	(-1.94438775039051e+02dB,1.16918726412222e+02°)
7.81420000000000e+09	(-1.94552978219006e+02dB,1.16701867216322e+02°)
7.81440000000000e+09	(-1.94431893192146e+02dB,1.17085540725011e+02°)
7.81460000000000e+09	(-1.94540174492994e+02dB,1.16591441905161e+02°)
7.81480000000000e+09	(-1.94474585143818e+02dB,1.16983080815066e+02°)
7.81500000000000e+09	(-1.94477334882021e+02dB,1.16844169511632e+02°)
7.81520000000000e+09	(-1.94535748294754e+02dB,1.16705974279265e+02°)
7.81540000000000e+09	(-1.94447666851841e+02dB,1.17133712492669e+02°)
7.81560000000000e+09	(-1.94528343671617e+02dB,1.16507530149185e+02°)
7.81580000000000e+09	(-1.94459604719535e+02dB,1.17134009756343e+02°)
7.81600000000000e+09	(-1.94529680479682e+02dB,1.16601601084554e+02°)
7.81620000000000e+09	(-1.94479232775550e+02dB,1.17081939948961e+02°)
7.81640000000000e+09	(-1.94479332233113e+02dB,1.16677735564601e+02°)
7.81660000000000e+09	(-1.94527544529685e+02dB,1.16960239360155e+02°)
7.81680000000000e+09	(-1.94457128263666e+02dB,1.16752721657165e+02°)
7.81700000000000e+09	(-1.94537296101013e+02dB,1.16940572759122e+02°)
7.81720000000000e+09	(-1.94454472313893e+02dB,1.16827514915948e+02°)
7.81740000000000e+09	(-1.94523045360095e+02dB,1.16840828438781e+02°)
7.81760000000000e+09	(-1.94483415341623e+02dB,1.16834513702382e+02°)
7.81780000000000e+09	(-1.94502788439677e+02dB,1.16916051601159e+02°)
7.81800000000000e+09	(-1.94497688787208e+02dB,1.16811474693612e+02°)
7.81820000000000e+09	(-1.94481605718909e+02dB,1.16872901519772e+02°)
7.81840000000000e+09	(-1.94527512288133e+02dB,1.16855531804939e+02°)
7.81860000000000e+09	(-1.94443270735626e+02dB,1.16868456428454e+02°)
7.81880000000000e+09	(-1.94563328771421e+02dB,1.16780056659983e+02°)
7.81900000000000e+09	(-1.94447521453627e+02dB,1.17008090055411e+02°)
7.81920000000000e+09	(-1.94520994883703e+02dB,1.16790148360992e+02°)
7.81940000000000e+09	(-1.94490087688839e+02dB,1.16760371025004e+02°)
7.81960000000000e+09	(-1.94494440788800e+02dB,1.17064874603414e+02°)
7.81980000000000e+09	(-1.94520119043684e+02dB,1.16560958670408e+02°)
7.82000000000000e+09	(-1.94455569569264e+02dB,1.17249168762255e+02°)
7.82020000000000e+09	(-1.94544816723083e+02dB,1.16567251729110e+02°)
7.82040000000000e+09	(-1.94457589564250e+02dB,1.17000671957185e+02°)
7.82060000000000e+09	(-1.94550422671648e+02dB,1.16718039904157e+02°)
7.82080000000000e+09	(-1.94436977604600e+02dB,1.17132986779690e+02°)
7.82100000000000e+09	(-1.94542325046383e+02dB,1.16520051760347e+02°)
7.82120000000000e+09	(-1.94492904032025e+02dB,1.17176600495162e+02°)
7.82140000000000e+09	(-1.94490062002653e+02dB,1.16637330150067e+02°)
7.82160000000000e+09	(-1.94501167475272e+02dB,1.17086129229191e+02°)
7.82180000000000e+09	(-1.94507438753938e+02dB,1.16655308078065e+02°)
7.82200000000000e+09	(-1.94486849161406e+02dB,1.17011507192436e+02°)
7.82220000000000e+09	(-1.94529412057667e+02dB,1.16826745869259e+02°)
7.82240000000000e+09	(-1.94465225907144e+02dB,1.16852823559696e+02°)
7.82260000000000e+09	(-1.94516262001443e+02dB,1.16841291597338e+02°)
7.82280000000000e+09	(-1.94506854544952e+02dB,1.16988896239118e+02°)
7.82300000000000e+09	(-1.94500858101541e+02dB,1.16845888663566e+02°)
7.82320000000000e+09	(-1.94496470201638e+02dB,1.16738174275355e+02°)
7.82340000000000e+09	(-1.94485024431970e+02dB,1.17005184291895e+02°)
7.82360000000000e+09	(-1.94541746619104e+02dB,1.16869766323286e+02°)
7.82380000000000e+09	(-1.94476264839824e+02dB,1.16817730054930e+02°)
7.82400000000000e+09	(-1.94493593596621e+02dB,1.16877108202108e+02°)
7.82420000000000e+09	(-1.94529242893781e+02dB,1.16960943391633e+02°)
7.82440000000000e+09	(-1.94477883264213e+02dB,1.16830442601954e+02°)
7.82460000000000e+09	(-1.94524808896023e+02dB,1.16809597270771e+02°)
7.82480000000000e+09	(-1.94477628517637e+02dB,1.17045844737191e+02°)
7.82500000000000e+09	(-1.94539360789980e+02dB,1.16646877340671e+02°)
7.82520000000000e+09	(-1.94470181357125e+02dB,1.17131809769928e+02°)
7.82540000000000e+09	(-1.94511460202865e+02dB,1.16678052041357e+02°)
7.82560000000000e+09	(-1.94518250730767e+02dB,1.16994676426564e+02°)
7.82580000000000e+09	(-1.94486220607591e+02dB,1.16854552962464e+02°)
7.82600000000000e+09	(-1.94518646329875e+02dB,1.16853076798223e+02°)
7.82620000000000e+09	(-1.94502282857034e+02dB,1.17009924672873e+02°)
7.82640000000000e+09	(-1.94494352538965e+02dB,1.16647303769350e+02°)
7.82660000000000e+09	(-1.94523246077945e+02dB,1.17078558996338e+02°)
7.82680000000000e+09	(-1.94485187740084e+02dB,1.16926374232006e+02°)
7.82700000000000e+09	(-1.94506070803864e+02dB,1.16644244846892e+02°)
7.82720000000000e+09	(-1.94532024521145e+02dB,1.17221766557383e+02°)
7.82740000000000e+09	(-1.94475560675255e+02dB,1.16492359797018e+02°)
7.82760000000000e+09	(-1.94534541763468e+02dB,1.17256186467654e+02°)
7.82780000000000e+09	(-1.94473220426863e+02dB,1.16719418103979e+02°)
7.82800000000000e+09	(-1.94536053866702e+02dB,1.16913614645045e+02°)
7.82820000000000e+09	(-1.94469848726403e+02dB,1.16903199296216e+02°)
7.82840000000000e+09	(-1.94563030293740e+02dB,1.16796185352469e+02°)
7.82860000000000e+09	(-1.94467026746215e+02dB,1.17041545891242e+02°)
7.82880000000000e+09	(-1.94493207028982e+02dB,1.16833747842673e+02°)
7.82900000000000e+09	(-1.94555408356467e+02dB,1.16893447799437e+02°)
7.82920000000000e+09	(-1.94481468931680e+02dB,1.16812471104647e+02°)
7.82940000000000e+09	(-1.94496883880827e+02dB,1.17022199493979e+02°)
7.82960000000000e+09	(-1.94529172485219e+02dB,1.16914327370745e+02°)
7.82980000000000e+09	(-1.94502959440707e+02dB,1.16700811809674e+02°)
7.83000000000000e+09	(-1.94489804461384e+02dB,1.17080817922928e+02°)
7.83020000000000e+09	(-1.94544352137029e+02dB,1.16857212981539e+02°)
7.83040000000000e+09	(-1.94472212985947e+02dB,1.16864757237242e+02°)
7.83060000000000e+09	(-1.94533194359990e+02dB,1.16943016002481e+02°)
7.83080000000000e+09	(-1.94514248915529e+02dB,1.16833612490678e+02°)
7.83100000000000e+09	(-1.94472505192575e+02dB,1.16921257243263e+02°)
7.83120000000000e+09	(-1.94567039345545e+02dB,1.17012212243874e+02°)
7.83140000000000e+09	(-1.94444865283739e+02dB,1.16736781961480e+02°)
7.83160000000000e+09	(-1.94575243366722e+02dB,1.17061177493582e+02°)
7.83180000000000e+09	(-1.94451225143750e+02dB,1.16769620147188e+02°)
7.83200000000000e+09	(-1.94551873330434e+02dB,1.16949969796871e+02°)
7.83220000000000e+09	(-1.94507842084324e+02dB,1.16938325639872e+02°)
7.83240000000000e+09	(-1.94484575047589e+02dB,1.16890250833286e+02°)
7.83260000000000e+09	(-1.94539166607005e+02dB,1.16830124346640e+02°)
7.83280000000000e+09	(-1.94493300803634e+02dB,1.17120208583160e+02°)
7.83300000000000e+09	(-1.94518792117217e+02dB,1.16670487269840e+02°)
7.83320000000000e+09	(-1.94508577275927e+02dB,1.16933056890715e+02°)
7.83340000000000e+09	(-1.94528945773086e+02dB,1.17070525672086e+02°)
7.83360000000000e+09	(-1.94482703973360e+02dB,1.16856220246508e+02°)
7.83380000000000e+09	(-1.94539149508746e+02dB,1.16751215296709e+02°)
7.83400000000000e+09	(-1.94496393695812e+02dB,1.17114163651313e+02°)
7.83420000000000e+09	(-1.94513656779770e+02dB,1.16765916151613e+02°)
7.83440000000000e+09	(-1.94529184226318e+02dB,1.17051926387819e+02°)
7.83460000000000e+09	(-1.94488603536034e+02dB,1.16779470129292e+02°)
7.83480000000000e+09	(-1.94540444574404e+02dB,1.17036363687504e+02°)
7.83500000000000e+09	(-1.94487173791350e+02dB,1.16762125233592e+02°)
7.83520000000000e+09	(-1.94530930167578e+02dB,1.17052961765708e+02°)
7.83540000000000e+09	(-1.94506702565633e+02dB,1.16871403615247e+02°)
7.83560000000000e+09	(-1.94524007476946e+02dB,1.16892252540868e+02°)
7.83580000000000e+09	(-1.94511778872413e+02dB,1.16900828564932e+02°)
7.83600000000000e+09	(-1.94497940530088e+02dB,1.17042025753348e+02°)
7.83620000000000e+09	(-1.94528153662176e+02dB,1.16801417191118e+02°)
7.83640000000000e+09	(-1.94526117091278e+02dB,1.16897153738623e+02°)
7.83660000000000e+09	(-1.94507344935148e+02dB,1.17014883562693e+02°)
7.83680000000000e+09	(-1.94489666458324e+02dB,1.16908464878678e+02°)
7.83700000000000e+09	(-1.94563135057439e+02dB,1.16800130717896e+02°)
7.83720000000000e+09	(-1.94475782901288e+02dB,1.17117158188770e+02°)
7.83740000000000e+09	(-1.94535006386478e+02dB,1.16697311567482e+02°)
7.83760000000000e+09	(-1.94519934817692e+02dB,1.17178649555349e+02°)
7.83780000000000e+09	(-1.94500189542355e+02dB,1.16691919749423e+02°)
7.83800000000000e+09	(-1.94534636894670e+02dB,1.17070998122296e+02°)
7.83820000000000e+09	(-1.94500612861420e+02dB,1.16824978065865e+02°)
7.83840000000000e+09	(-1.94531579841713e+02dB,1.17026861512354e+02°)
7.83860000000000e+09	(-1.94514325698406e+02dB,1.16807472355013e+02°)
7.83880000000000e+09	(-1.94502181712854e+02dB,1.17143091048085e+02°)
7.83900000000000e+09	(-1.94536619072951e+02dB,1.16649448095641e+02°)
7.83920000000000e+09	(-1.94516812314762e+02dB,1.17153769414681e+02°)
7.83940000000000e+09	(-1.94498363922026e+02dB,1.16749784713582e+02°)
7.83960000000000e+09	(-1.94548296582650e+02dB,1.17068401821716e+02°)
7.83980000000000e+09	(-1.94491705401575e+02dB,1.16920931969803e+02°)
7.84000000000000e+09	(-1.94537419033622e+02dB,1.16819991970998e+02°)
7.84020000000000e+09	(-1.94503794625355e+02dB,1.17073934461025e+02°)
7.84040000000000e+09	(-1.94526910002097e+02dB,1.16824239745403e+02°)
7.84060000000000e+09	(-1.94529616173596e+02dB,1.16962924770247e+02°)
7.84080000000000e+09	(-1.94508479110591e+02dB,1.16998114690161e+02°)
7.84100000000000e+09	(-1.94506132826360e+02dB,1.16864740422936e+02°)
7.84120000000000e+09	(-1.94552773880865e+02dB,1.16901998728461e+02°)
7.84140000000000e+09	(-1.94492164272119e+02dB,1.17038185809287e+02°)
7.84160000000000e+09	(-1.94530826234290e+02dB,1.16895696911211e+02°)
7.84180000000000e+09	(-1.94532058685255e+02dB,1.16855876277206e+02°)
7.84200000000000e+09	(-1.94501986591068e+02dB,1.17153851211451e+02°)
7.84220000000000e+09	(-1.94523504057010e+02dB,1.16644849815505e+02°)
7.84240000000000e+09	(-1.94535827713385e+02dB,1.17213508438921e+02°)
7.84260000000000e+09	(-1.94508544635071e+02dB,1.16802468877042e+02°)
7.84280000000000e+09	(-1.94517280099164e+02dB,1.16836576820276e+02°)
7.84300000000000e+09	(-1.94544692715925e+02dB,1.17189952868213e+02°)
7.84320000000000e+09	(-1.94500410028953e+02dB,1.16816676087944e+02°)
7.84340000000000e+09	(-1.94519412012863e+02dB,1.16916800880958e+02°)
7.84360000000000e+09	(-1.94550175752990e+02dB,1.16956180631603e+02°)
7.84380000000000e+09	(-1.94491218008573e+02dB,1.17009254942006e+02°)
7.84400000000000e+09	(-1.94542760610038e+02dB,1.16890662149688e+02°)
7.84420000000000e+09	(-1.94508513737997e+02dB,1.16874102763749e+02°)
7.84440000000000e+09	(-1.94547771750731e+02dB,1.17137019069399e+02°)
7.84460000000000e+09	(-1.94493420253475e+02dB,1.16788855032099e+02°)
7.84480000000000e+09	(-1.94538271831131e+02dB,1.16987602958930e+02°)
7.84500000000000e+09	(-1.94526192900677e+02dB,1.16947120227650e+02°)
7.84520000000000e+09	(-1.94531590263521e+02dB,1.16985059189413e+02°)
7.84540000000000e+09	(-1.94507418427295e+02dB,1.16954789235378e+02°)
7.84560000000000e+09	(-1.94525782744138e+02dB,1.16870235323845e+02°)
7.84580000000000e+09	(-1.94537269431084e+02dB,1.17048164825326e+02°)
7.84600000000000e+09	(-1.94515745544533e+02dB,1.16904606905399e+02°)
7.84620000000000e+09	(-1.94530432807796e+02dB,1.16919327721356e+02°)
7.84640000000000e+09	(-1.94514716478314e+02dB,1.17037183311740e+02°)
7.84660000000000e+09	(-1.94542233957307e+02dB,1.16857817424032e+02°)
7.84680000000000e+09	(-1.94518371611485e+02dB,1.17107308529253e+02°)
7.84700000000000e+09	(-1.94519710530762e+02dB,1.16712133307520e+02°)
7.84720000000000e+09	(-1.94525323010063e+02dB,1.17219949164902e+02°)
7.84740000000000e+09	(-1.94538483560741e+02dB,1.16728721973604e+02°)
7.84760000000000e+09	(-1.94529711757252e+02dB,1.17199091255963e+02°)
7.84780000000000e+09	(-1.94502799851787e+02dB,1.16743439254956e+02°)
7.84800000000000e+09	(-1.94548729777280e+02dB,1.16984682308397e+02°)
7.84820000000000e+09	(-1.94523166673677e+02dB,1.17188179113326e+02°)
7.84840000000000e+09	(-1.94504412086022e+02dB,1.16624580312450e+02°)
7.84860000000000e+09	(-1.94570289786252e+02dB,1.17184545818900e+02°)
7.84880000000000e+09	(-1.94495085983746e+02dB,1.16908020068750e+02°)
7.84900000000000e+09	(-1.94544509040869e+02dB,1.16984458107988e+02°)
7.84920000000000e+09	(-1.94513337041821e+02dB,1.16884936256211e+02°)
7.84940000000000e+09	(-1.94551875312668e+02dB,1.17080484487667e+02°)
7.84960000000000e+09	(-1.94490461026507e+02dB,1.16862886407667e+02°)
7.84980000000000e+09	(-1.94572207573579e+02dB,1.17008510386240e+02°)
7.85000000000000e+09	(-1.94488949276422e+02dB,1.16979792454064e+02°)
7.85020000000000e+09	(-1.94573622808436e+02dB,1.16920244953561e+02°)
7.85040000000000e+09	(-1.94488957555452e+02dB,1.17080716160801e+02°)
7.85060000000000e+09	(-1.94552620678365e+02dB,1.16810493088244e+02°)
7.85080000000000e+09	(-1.94530748736391e+02dB,1.17012642913531e+02°)
7.85100000000000e+09	(-1.94506288219430e+02dB,1.17054082690695e+02°)
7.85120000000000e+09	(-1.94557018505413e+02dB,1.16973668460308e+02°)
7.85140000000000e+09	(-1.94525453367139e+02dB,1.16712392012604e+02°)
7.85160000000000e+09	(-1.94524553489437e+02dB,1.17379562446288e+02°)
7.85180000000000e+09	(-1.94517349524134e+02dB,1.16609294239391e+02°)
7.85200000000000e+09	(-1.94562993638533e+02dB,1.17275982792349e+02°)
7.85220000000000e+09	(-1.94507099177916e+02dB,1.16699143115526e+02°)
7.85240000000000e+09	(-1.94529893175723e+02dB,1.17217743544274e+02°)
7.85260000000000e+09	(-1.94557799424147e+02dB,1.16812828543848e+02°)
7.85280000000000e+09	(-1.94497504359660e+02dB,1.16976483072331e+02°)
7.85300000000000e+09	(-1.94551518514643e+02dB,1.17083103722561e+02°)
7.85320000000000e+09	(-1.94542417801545e+02dB,1.16898935038028e+02°)
7.85340000000000e+09	(-1.94513847029319e+02dB,1.17049806059578e+02°)
7.85360000000000e+09	(-1.94534334884446e+02dB,1.16818201896704e+02°)
7.85380000000000e+09	(-1.94546130494334e+02dB,1.17159305273624e+02°)
7.85400000000000e+09	(-1.94509149449120e+02dB,1.16802322691660e+02°)
7.85420000000000e+09	(-1.94560431468507e+02dB,1.17211678168214e+02°)
7.85440000000000e+09	(-1.94517566812817e+02dB,1.16869256395802e+02°)
7.85460000000000e+09	(-1.94538255727262e+02dB,1.16865772438156e+02°)
7.85480000000000e+09	(-1.94537849551400e+02dB,1.17108307815232e+02°)
7.85500000000000e+09	(-1.94524071057650e+02dB,1.17051957466729e+02°)
7.85520000000000e+09	(-1.94552200222321e+02dB,1.16798692981241e+02°)
7.85540000000000e+09	(-1.94507636692720e+02dB,1.17075278222024e+02°)
7.85560000000000e+09	(-1.94557984621752e+02dB,1.17024220067951e+02°)
7.85580000000000e+09	(-1.94526254438579e+02dB,1.16948187186548e+02°)
7.85600000000000e+09	(-1.94539189448734e+02dB,1.16978595186200e+02°)
7.85620000000000e+09	(-1.94525858453063e+02dB,1.16978029042111e+02°)
7.85640000000000e+09	(-1.94545302327463e+02dB,1.17027563440911e+02°)
7.85660000000000e+09	(-1.94534046532109e+02dB,1.16979887135147e+02°)
7.85680000000000e+09	(-1.94530960308845e+02dB,1.16892588239782e+02°)
7.85700000000000e+09	(-1.94555789508183e+02dB,1.17222540126422e+02°)
7.85720000000000e+09	(-1.94483603848512e+02dB,1.16695710883117e+02°)
7.85740000000000e+09	(-1.94611125264559e+02dB,1.17265963195296e+02°)
7.85760000000000e+09	(-1.94478447355774e+02dB,1.16789162321341e+02°)
7.85780000000000e+09	(-1.94560367829949e+02dB,1.17114140114600e+02°)
7.85800000000000e+09	(-1.94551593047173e+02dB,1.16952264182347e+02°)
7.85820000000000e+09	(-1.94503347387921e+02dB,1.16924408008054e+02°)
7.85840000000000e+09	(-1.94556638411986e+02dB,1.17235389200484e+02°)
7.85860000000000e+09	(-1.94541510945943e+02dB,1.16696088511288e+02°)
7.85880000000000e+09	(-1.94532669133633e+02dB,1.17155194458723e+02°)
7.85900000000000e+09	(-1.94538314994798e+02dB,1.16889875477519e+02°)
7.85920000000000e+09	(-1.94543505511374e+02dB,1.17234149267186e+02°)
7.85940000000000e+09	(-1.94523590474726e+02dB,1.16787390168227e+02°)
7.85960000000000e+09	(-1.94559252801740e+02dB,1.16983824362080e+02°)
7.85980000000000e+09	(-1.94521294127307e+02dB,1.17130704399379e+02°)
7.86000000000000e+09	(-1.94553794532784e+02dB,1.16970611829238e+02°)
7.86020000000000e+09	(-1.94533534561243e+02dB,1.16906802716010e+02°)
7.86040000000000e+09	(-1.94532332275854e+02dB,1.17100715899372e+02°)
7.86060000000000e+09	(-1.94543126793537e+02dB,1.16883849874567e+02°)
7.86080000000000e+09	(-1.94560844966853e+02dB,1.17218485841384e+02°)
7.86100000000000e+09	(-1.94511097322052e+02dB,1.16855464687148e+02°)
7.86120000000000e+09	(-1.94552896720448e+02dB,1.16878421051296e+02°)
7.86140000000000e+09	(-1.94531163042274e+02dB,1.17291501712700e+02°)
7.86160000000000e+09	(-1.94579245383898e+02dB,1.16808525456544e+02°)
7.86180000000000e+09	(-1.94484625064998e+02dB,1.17118493205708e+02°)
7.86200000000000e+09	(-1.94579860397922e+02dB,1.16818236579755e+02°)
